Load Record,Item Number
9252205,119627
9252202,133309
9262423,64
9252547,870
9252208,59060
9252543,205566
9242822,694
9242822,695
9262201,50981
9242552,618
9242822,696
9242552,617
9252026,68226
9262201,50790
9252500,53069
9252543,146697
9251264,448
9251264,450
9251264,424
9251264,454
9251264,430
9251264,474
9251264,428
9251264,422
9251264,452
9251264,446
9251264,426
9251264,1460
9252201,122339
9252543,146756
9252201,122341
9252205,67792
9252201,122340
9251513,1640
9251166,5364
9252543,146758
9252543,146759
9252543,145495
9252543,146752
9252543,145701
9252543,145750
9252201,119345
9252543,145705
9252543,146754
9252543,145704
9252543,145700
9252543,145703
9252543,145702
9252201,119343
9252543,146755
9252543,146757
9252543,145699
9252201,119344
9252205,68022
9252201,122288
9252543,146750
9252543,145538
9252201,91438
9252202,74493
9233102,3700
9252543,145492
9251306,2673
9251306,2669
9251199,635
9251199,905
9251199,910
9251199,904
9251199,909
9252201,122922
9252201,122921
9252201,122849
9252450,6488
9252205,68887
9252201,122918
9252201,122923
9252205,68886
9252201,122916
9252201,122920
9252201,122919
9252202,82231
9252201,95879
9252205,119507
9252201,173323
9252201,173238
9252205,119623
9252201,173229
9252201,173230
9252201,173228
9252201,173190
9252202,132802
9252201,173170
9252543,200323
9252543,203336
9252543,203340
9252543,203337
9252543,203338
9252543,203339
9252205,119968
9252201,174416
9252201,174414
9252201,174415
9252543,203479
9252543,203095
9252543,203096
9252543,203962
9252026,67822
9252205,119701
9252482,50390
9252201,173789
9252201,173886
9252201,173790
9252201,173795
9252201,173792
9252543,202437
9252201,173791
9252201,173796
9252201,173793
9252201,173797
9252201,173794
9252201,173798
9252205,119622
9252201,173730
9252201,173739
9252201,173740
9252205,119531
9252201,173741
9252202,133176
9252205,119492
9252201,173697
9252205,119508
9252205,119493
9252205,119533
9252205,119532
9252205,119534
9252543,200236
9252202,54997
9261129,144
9252543,119016
9261129,148
9252205,119429
9252202,80251
9252201,175502
9252201,175496
9252201,175501
9252384,51542
9242450,56360
9252201,175458
9252201,175460
9252201,175459
9252201,175462
9252201,175461
9251289,56855
9263102,51606
9242553,33
9252543,206957
9252434,59338
9252434,59339
9262201,50856
9262201,50855
9252205,121216
9262201,50473
9262201,50472
9252543,201903
9242645,23
9252205,119494
9242841,63
9252205,120172
9272921,10
9252211,134552
9252205,120577
9252208,58976
9252201,174917
9252201,174752
9252201,174765
9252543,204335
9252201,174843
9252201,174764
9252201,174763
9252201,173419
9252201,174844
9252543,203964
9252543,203901
9262450,50073
9252205,120192
9252202,134986
9252201,174492
9252201,174523
9252205,120208
9252201,174493
9252205,120174
9252201,174525
9252201,174524
9252202,135203
9252205,120119
9252205,120169
9252205,120175
9252205,120170
9252205,120171
9252205,120173
9252205,120155
9252201,177008
9252201,177012
9252202,141838
9252202,142043
9252202,142004
9242580,871
9252543,206907
9262201,51502
9252202,142042
9252202,141989
9252202,141991
9252202,141837
9252202,141992
9252202,141835
9252202,141990
9252202,141988
9252033,67351
9252211,137083
9252046,53858
9242729,126
9252202,141836
9252202,142003
9252202,142022
9242702,31
9251342,59066
9252435,68430
9252201,176033
9252201,176034
9252211,137004
9252201,175222
9253102,194044
9253100,69452
9252547,1102
9242580,691
9242204,51733
9252202,140393
9252202,140503
9252547,1039
9252202,140087
9252202,140070
9251305,4148
9252201,175757
9252202,139963
9252543,206063
9252434,59340
9252434,59337
9252202,139913
9252543,205914
9252202,139749
9252201,175654
9262201,51788
9252543,205913
9262450,50314
9252202,139751
9252202,139752
9252202,139748
9252202,139750
9252205,122073
9252205,121302
9252202,139646
9252543,205839
9252543,205840
9252543,206625
9252205,125234
9272960,77
9272890,494
9242553,416
9252205,123068
9262450,51131
9252547,1311
9252201,178797
9272989,482
9252201,178837
9252202,142103
9252201,178838
9242559,429
9252205,122724
9242822,1793
9242822,1819
9242822,1820
9272989,231
9272989,22
9242822,1792
9252201,178799
9272825,2271
9252202,139747
9242822,1668
9242822,1608
9242822,1607
9252205,123450
9252202,143029
9251305,2195
9252201,178017
9252745,184
9251305,2369
9242833,30
9252205,123243
9242822,1665
9242822,1768
9242580,1042
9242822,1609
9242580,1043
9242580,1041
9252201,177427
9252201,177429
9252202,142179
9242794,104
9262201,51787
9272989,31
9262201,51786
9242822,1667
9242822,1666
9252201,177025
9252202,142178
9252202,142811
9251305,56
9242822,1563
9262450,50865
9252201,177024
9242621,109
9252202,142158
9242580,872
9252201,177009
9262205,53076
9273025,6
9262205,53101
9273025,40
9262205,53075
9252205,126585
9273025,86
9262205,53033
9262205,52872
9262205,52871
9252202,144463
9262205,52935
9272998,158
9272969,182
9252202,144538
9263102,61186
9262205,52975
9273018,14
9273018,15
9262205,52937
9262205,52936
9272918,904
9272969,139
9242822,2118
9262205,52778
9252503,50924
9262205,52741
9242822,2091
9262205,52779
9242774,359
9251316,7074
9242553,826
9242553,824
9262205,52777
9242822,2210
9262205,52776
9242553,825
9242822,2090
9262205,52742
9242822,2117
9242580,1344
9262205,52588
9252201,179341
9242553,514
9242553,515
9251246,56702
9242784,73
9262205,52587
9262205,52589
9262205,52591
9262450,51172
9242553,578
9252202,143888
9242822,2027
9252202,80252
9262205,52590
9252201,179222
9242822,1935
9262205,52413
9252202,142041
9251305,5728
9252201,178796
9251305,5720
9251305,6513
9252201,122359
9252202,138374
9252543,119619
9252543,114569
9252202,55489
9252543,114214
9252026,14563
9252503,317
9252384,1066
9252543,119939
9252543,114285
9252202,55024
9252543,120103
9252202,55128
9252543,119941
9252503,318
9252202,55126
9252202,55703
9252202,54964
9252543,119622
9252202,55020
9252202,54962
9252078,5947
9252202,55497
9252543,114573
9252543,114572
9252543,114574
9252202,54963
9252201,89332
9252202,55499
9252543,114287
9252503,319
9252201,81184
9252543,119940
9252201,83273
9252202,55025
9252543,119620
9252202,55027
9252078,5945
9252543,120104
9252026,14564
9252201,81190
9252202,55495
9252026,14566
9252201,91240
9252543,114212
9252202,55028
9252202,55127
9252543,119621
9252543,114283
9252201,121980
9252201,121981
9252475,33045
9252475,40255
9252475,40655
9252475,40257
9252475,40811
9252475,40658
9252475,40254
9252475,40252
9252511,546
9252543,119147
9252423,8430
9251160,27524
9252503,314
9252543,114104
9252202,55501
9252503,313
9252202,55125
9252202,55488
9252543,119618
9252201,81186
9252201,81185
9252078,5946
9252202,57417
9252543,119151
9252202,55026
9252543,114216
9252543,114288
9252503,316
9252201,81187
9252438,2317
9252503,315
9252201,81188
9252543,114282
9252543,119623
9252026,14565
9252543,114571
9252202,55023
9252202,55487
9252543,114215
9252202,55701
9252543,114334
9252033,12140
9252543,120101
9252543,114333
9252202,55702
9252543,114286
9252543,119942
9252543,119437
9252543,97199
9252543,112634
9252205,40889
9252202,37000
9252201,79932
9252205,49550
9252205,40911
9252205,49190
9252201,122304
9252543,119439
9252201,79931
9252201,122360
9252201,122308
9252201,68177
9252201,122305
9252205,38721
9252543,112352
9252201,68179
9252202,50276
9252201,122306
9252543,99893
9252205,40273
9252205,45090
9252205,45489
9252201,79989
9252201,94086
9252201,80156
9252201,76278
9252026,12337
9252205,40274
9252201,122303
9252201,76224
9252051,901
9252500,1850
9232417,7390
9251229,93
9251229,94
9252475,40657
9252475,40659
9252475,40809
9252475,40253
9252471,2764
9252543,140698
9252201,97915
9252543,140694
9252201,97911
9252201,39214
9252205,61730
9252201,109955
9252201,109956
9252546,92
9252201,97941
9252526,606
9251340,2685
9251340,2404
9251340,2686
9252205,64541
9252543,99116
9252201,68057
9252201,94306
9252543,102937
9252543,103884
9252543,101135
9252543,112353
9252205,40912
9252201,68178
9252543,99273
9252201,80131
9252205,45091
9252201,94278
9252543,106667
9252201,80155
9252201,122358
9252543,106756
9252202,39305
9252435,10907
9252201,64142
9252201,63954
9252543,111763
9252201,80132
9252435,10886
9252202,31717
9252201,94087
9252201,65956
9252435,10885
9252201,80130
9252201,80133
9252201,94279
9252201,97939
9252201,109348
9252201,101223
9252201,97486
9252543,120036
9252201,100200
9252205,64521
9252201,97489
9252300,824
9252205,61163
9252211,72266
9252201,97490
9252201,109346
9252205,61162
9252201,97491
9252543,109475
9252543,140697
9252201,102888
9252202,65763
9252201,101219
9252543,134231
9252202,65759
9252201,97734
9252543,134229
9252205,61903
9252201,97922
9252039,15174
9252201,109325
9252543,140307
9252300,825
9252202,65762
9252201,101221
9252201,102886
9252205,49825
9251204,1
9252205,64460
9252201,97910
9252543,140920
9252026,16030
9252205,64462
9252201,109347
9252543,99141
9252201,97932
9252205,49600
9252201,97919
9252201,101224
9252201,97732
9252201,97930
9252201,97914
9252201,97733
9252201,100197
9252543,129268
9252201,102893
9252526,608
9252201,109957
9252201,97940
9252201,109330
9252526,607
9252543,134227
9252201,109328
9252201,97935
9252201,97921
9251340,1323
9251160,26557
9252201,97736
9252202,65761
9252543,140695
9252205,50468
9252202,65760
9252543,129272
9252201,60080
9252201,109958
9252201,100199
9252543,140919
9252201,109941
9252543,129728
9252543,129727
9252201,109343
9252201,97927
9252201,60074
9252500,2725
9252202,49408
9252543,140699
9252543,129269
9252435,12213
9252202,21219
9252205,64520
9252201,97928
9252205,61161
9252201,97918
9252300,823
9252201,109329
9252205,61905
9252202,63232
9252201,109345
9252543,109485
9252543,140700
9252205,61731
9252201,101282
9252201,101220
9252543,134225
9242475,16167
9252201,109327
9252201,101283
9252201,97934
9252543,134228
9251340,1366
9252543,134232
9252543,99137
9252543,140696
9252202,63624
9252543,129271
9252205,61906
9252543,109487
9252205,64461
9252201,122924
9252543,148464
9252475,96584
9251340,1321
9252201,173251
9252201,173227
9252201,173226
9252201,173224
9252201,173225
9252201,173171
9252450,56490
9252201,173173
9251289,55691
9252450,56513
9252211,130339
9252201,173325
9252201,173326
9252201,173253
9252201,173254
9252205,120182
9252359,50925
9252201,173408
9252543,148465
9252201,173422
9252543,148466
9252201,173416
9252205,119420
9252205,119594
9252211,132565
9252205,119863
9252033,66724
9261131,5
9272913,2
9252202,134485
9252202,134483
9252202,134536
9261131,11
9252205,119905
9252033,66709
9252359,50928
9252078,58105
9252205,119770
9252205,119771
9252202,134051
9252202,133803
9252202,133806
9252505,50292
9252201,173821
9252201,173816
9252201,173813
9252202,133442
9252201,173819
9252201,173815
9252205,119736
9252205,119738
9252205,119737
9252202,133445
9252202,133443
9252201,173812
9252202,133444
9252201,173818
9252201,173817
9252201,173820
9252201,173814
9252543,202644
9252201,173811
9252205,119735
9252202,133446
9252201,173723
9252202,133382
9252201,173747
9252201,173746
9252201,173745
9252205,119649
9252201,173748
9252205,119585
9252201,173685
9252202,133177
9252205,119515
9252543,201933
9252543,201910
9252202,133178
9252205,119514
9252201,173677
9252543,201417
9252201,33823
9252205,119624
9252205,120239
9252205,120363
9252208,58955
9252205,120364
9252205,120237
9252202,135894
9252201,174863
9252205,120340
9252543,204196
9252543,204175
9272914,22
9272914,21
9252205,120280
9272927,59
9252205,120194
9252543,203946
9252543,203948
9252202,135051
9252543,203917
9252543,203945
9252201,174521
9252205,120181
9252205,120236
9252202,135046
9252202,135048
9252202,135050
9252202,135047
9252202,135049
9252205,120241
9252543,203950
9252205,120240
9252062,54992
9252201,174532
9252201,174500
9252201,174522
9252205,120193
9252201,174499
9252543,203910
9252201,174498
9252543,203947
9252543,203949
9252202,135042
9252211,133085
9252211,132841
9252205,120123
9252205,120146
9252205,120180
9252202,134957
9252543,203364
9252543,203366
9252202,141394
9252211,132824
9252543,203492
9262475,426
9262475,418
9252543,203491
9252543,203365
9252543,203367
9252202,134535
9252205,119862
9253102,193613
9252201,175815
9252202,139753
9252564,50085
9242602,560
9252201,176129
9272989,37
9252547,960
9252503,50896
9263102,51954
9263102,52007
9252614,50122
9252466,50105
9252202,142008
9252202,142006
9252543,205843
9252201,175545
9252201,175543
9252201,175546
9252201,175506
9263102,51801
9252543,205825
9252205,121259
9252543,205826
9252205,121262
9252205,119860
9253102,193441
9252205,119769
9252202,139231
9252202,139755
9262423,30
9252543,205452
9252543,205451
9252435,68854
9262205,50621
9252201,175363
9262201,50857
9262201,50858
9252201,175613
9262205,50164
9252201,175657
9252202,141453
9252202,141828
9252543,204176
9252202,141446
9252201,178065
9272891,336
9272927,9
9252201,175119
9251512,69014
9252211,132509
9252205,120578
9252202,136528
9252202,136427
9252543,204631
9272927,288
9252543,201663
9252205,120238
9252202,135052
9262201,51279
9252202,141451
9262205,50655
9252201,176125
9262205,50623
9252435,68495
9252201,176131
9252435,68494
9252435,68496
9262205,50625
9262205,50624
9252202,141322
9252202,141321
9252202,141323
9252202,141324
9252201,176197
9252201,176199
9252201,176128
9252435,68493
9252201,176135
9262205,50626
9252202,141358
9252201,176198
9262205,50627
9262205,50628
9262205,50622
9252201,176158
9252201,176127
9252201,176132
9252201,176156
9252201,176134
9252201,176136
9252201,176126
9252201,176130
9252202,141357
9252201,176133
9252201,175544
9252205,121260
9252202,139562
9252205,121263
9252201,175542
9252205,121261
9252202,139561
9252202,139355
9272953,35
9252202,141051
9252435,68449
9242816,127
9252211,136773
9263102,52885
9263102,51125
9263102,51320
9262205,50620
9252202,141359
9252202,142023
9252202,141396
9252201,175793
9242580,695
9272891,517
9242822,1568
9252201,177445
9242580,1027
9242580,860
9242580,694
9262201,52102
9273001,13
9252202,142936
9252202,142156
9262201,51789
9252211,137127
9252202,142007
9252475,97702
